Pool = mol/m²;;Decomp = mmol/m²/time step;
YEAR;Month;Total C Pool;Total N pool;Total Ca pool;Total Mg pool;Total K pool;Total S pool;Total P pool;Layer 1 C pool;N pool;Ca Pool;Mg pool;K pool;S pool;P pool;N Conc;Ca conc;Mg conc;K Conc;S conc;P Conc;Decomp%C;Decomp%N;Decomp%Ca;Decomp%Mg;Decomp%K;Decomp%S;Decomp%P;Decomp%CO2;Decomp%DOC;Layer 2 C pool;N pool;Ca Pool;Mg pool;K pool;S pool;P pool;N Conc;Ca conc;Mg conc;K Conc;S conc;P Conc;Decomp%C;Decomp%N;Decomp%Ca;Decomp%Mg;Decomp%K;Decomp%S;Decomp%P;Decomp%CO2;Decomp%DOC;Layer 3 C pool;N pool;Ca Pool;Mg pool;K pool;S pool;P pool;N Conc;Ca conc;Mg conc;K Conc;S conc;P Conc;Decomp%C;Decomp%N;Decomp%Ca;Decomp%Mg;Decomp%K;Decomp%S;Decomp%P;Decomp%CO2;Decomp%DOC
        2009;           4;    105.9703979;      1.8193095;      0.2960903;      0.1355364;      0.1621505;      0.0321166;      0.0649033;     68.4097672;      1.0902131;      0.1800610;      0.0830243;      0.1353694;      0.0292559;      0.0419152;     15.9365129;      2.6320941;      1.2136319;      1.9788016;      0.4276570;      0.6127074;    331.4390259;      7.3107028;      1.2074448;      0.5567405;      0.9077538;      0.1961830;      0.2810729;     68.8108749;     58.4892502;      8.7646332;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     11.7114916;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      9.1854849;      2.0667341;     28.7959957;      0.7290964;      0.1160293;      0.0525121;      0.0267812;      0.0028606;      0.0229882;     25.3193684;      4.0293560;      1.8235909;      0.9300305;      0.0993418;      0.7983109;     30.1616478;      1.4973998;      0.2382981;      0.1078481;      0.0550025;      0.0058751;      0.0472125;     23.6561947;      5.3226442
        2009;           5;    105.7174911;      1.8080835;      0.2942477;      0.1346894;      0.1609241;      0.0318592;      0.0644850;     67.8255615;      1.0809029;      0.1785233;      0.0823153;      0.1342133;      0.0290061;      0.0415572;     15.9365129;      2.6320944;      1.2136320;      1.9788016;      0.4276570;      0.6127074;    422.0873413;      9.3101730;      1.5376799;      0.7090086;      1.1560237;      0.2498389;      0.3579461;     87.6305923;     74.4860001;      9.1559429;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     15.6965370;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     12.3110113;      2.7699776;     28.7359867;      0.7271806;      0.1157244;      0.0523741;      0.0267108;      0.0028531;      0.0229278;     25.3055725;      4.0271602;      1.8225974;      0.9295239;      0.0992877;      0.7978760;     38.6101913;      1.9157903;      0.3048812;      0.1379820;      0.0703708;      0.0075167;      0.0604042;     30.2825050;      6.8135643
        2009;           6;    105.4480057;      1.7961714;      0.2922926;      0.1337907;      0.1596237;      0.0315864;      0.0640411;     67.2062836;      1.0710338;      0.1768933;      0.0815637;      0.1329879;      0.0287412;      0.0411778;     15.9365129;      2.6320944;      1.2136320;      1.9788018;      0.4276570;      0.6127074;    447.4291382;      9.8691492;      1.6300011;      0.7515769;      1.2254306;      0.2648391;      0.3794369;     92.8918610;     78.9580841;      9.5689726;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     17.5433960;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     13.7595282;      3.0958939;     28.6727505;      0.7251377;      0.1153993;      0.0522270;      0.0266357;      0.0028451;      0.0228633;     25.2901325;      4.0247035;      1.8214854;      0.9289567;      0.0992271;      0.7973892;     41.1975098;      2.0429227;      0.3251133;      0.1471386;      0.0750406;      0.0080155;      0.0644127;     32.3117752;      7.2701497
        2009;           7;    105.4192200;      1.7949009;      0.2920840;      0.1336948;      0.1594851;      0.0315573;      0.0639938;     67.1403046;      1.0699823;      0.1767196;      0.0814836;      0.1328574;      0.0287130;      0.0411374;     15.9365129;      2.6320941;      1.2136320;      1.9788018;      0.4276570;      0.6127074;     47.6722031;      1.0515277;      0.1736716;      0.0800782;      0.1305659;      0.0282178;      0.0404278;      9.8973446;      8.4127426;      9.6129408;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.8890268;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.4815897;      0.3333577;     28.6659756;      0.7249186;      0.1153645;      0.0522112;      0.0266277;      0.0028443;      0.0228564;     25.2884655;      4.0244384;      1.8213656;      0.9288956;      0.0992206;      0.7973367;      4.4177618;      0.2190557;      0.0348608;      0.0157772;      0.0080464;      0.0008595;      0.0069068;      3.4649112;      0.7796051
        2009;           8;    105.4079514;      1.7944034;      0.2920024;      0.1336573;      0.1594308;      0.0315459;      0.0639753;     67.1144791;      1.0695707;      0.1766516;      0.0814523;      0.1328062;      0.0287020;      0.0411215;     15.9365129;      2.6320941;      1.2136319;      1.9788018;      0.4276570;      0.6127074;     18.6610336;      0.4116150;      0.0679828;      0.0313462;      0.0511093;      0.0110457;      0.0158253;      3.8742633;      3.2931240;      9.6301489;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.7413275;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.5814334;      0.1308225;     28.6633244;      0.7248328;      0.1153508;      0.0522050;      0.0266245;      0.0028439;      0.0228537;     25.2878132;      4.0243349;      1.8213184;      0.9288716;      0.0992180;      0.7973161;      1.7305309;      0.0858066;      0.0136554;      0.0061801;      0.0031518;      0.0003367;      0.0027055;      1.3572792;      0.3053879
        2009;           9;    105.3568573;      1.7921505;      0.2916327;      0.1334873;      0.1591850;      0.0314943;      0.0638913;     66.9974976;      1.0677065;      0.1763437;      0.0813103;      0.1325748;      0.0286520;      0.0410499;     15.9365110;      2.6320939;      1.2136319;      1.9788016;      0.4276570;      0.6127074;     84.5163803;      1.8642164;      0.3078963;      0.1419679;      0.2314757;      0.0500263;      0.0716731;     17.5466537;     14.9146566;      9.7080231;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      3.3877525;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.6570609;      0.5978388;     28.6513386;      0.7244440;      0.1152889;      0.0521770;      0.0266103;      0.0028424;      0.0228415;     25.2848244;      4.0238590;      1.8211032;      0.9287618;      0.0992063;      0.7972219;      7.8406405;      0.3887240;      0.0618620;      0.0279973;      0.0142786;      0.0015252;      0.0122563;      6.1495223;      1.3836426
        2009;          10;    113.8462067;      1.8745019;      0.3072691;      0.1408346;      0.1793494;      0.0362595;      0.0679818;     75.1567078;      1.1517324;      0.1922466;      0.0887781;      0.1528006;      0.0334236;      0.0451931;     15.3244133;      2.5579438;      1.1812402;      2.0330937;      0.4447192;      0.6013184;    411.0196533;      8.7178354;      1.4551769;      0.6719903;      1.1565974;      0.2529943;      0.3420813;     85.3328094;     72.5328903;     10.0892200;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     15.2096233;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     11.9291172;      2.6840515;     28.6002846;      0.7227694;      0.1150225;      0.0520564;      0.0265488;      0.0028358;      0.0227887;     25.2714081;      4.0217242;      1.8201370;      0.9282690;      0.0991537;      0.7967989;     33.7943611;      1.6745710;      0.2664934;      0.1206086;      0.0615103;      0.0065703;      0.0527987;     26.5053844;      5.9637117
        2009;          11;    114.5266800;      1.8763809;      0.3077722;      0.1410805;      0.1805812;      0.0365670;      0.0681457;     75.6111069;      1.1547512;      0.1929311;      0.0891061;      0.1540743;      0.0337357;      0.0453930;     15.2722435;      2.5516241;      1.1784793;      2.0377209;      0.4461734;      0.6003477;    281.3958740;      5.9481616;      0.9937946;      0.4589886;      0.7936419;      0.1737735;      0.2338206;     58.4212952;     49.6581001;     10.3497667;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     10.6332140;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      8.3397760;      1.8764497;     28.5658035;      0.7216297;      0.1148411;      0.0519744;      0.0265069;      0.0028314;      0.0227527;     25.2620144;      4.0202293;      1.8194605;      0.9279240;      0.0991168;      0.7965028;     23.0081444;      1.1396708;      0.1813687;      0.0820832;      0.0418624;      0.0044716;      0.0359334;     18.0456047;      4.0602612
        2009;          12;    114.3839493;      1.8702040;      0.3067481;      0.1406090;      0.1798534;      0.0364118;      0.0679106;     75.2718735;      1.1495703;      0.1920655;      0.0887064;      0.1533831;      0.0335843;      0.0451893;     15.2722425;      2.5516241;      1.1784793;      2.0377209;      0.4461734;      0.6003477;    245.0944214;      5.1808186;      0.8655901;      0.3997768;      0.6912581;      0.1513559;      0.2036566;     50.8846550;     43.2519569;     10.5762129;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      9.5104761;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      7.4591966;      1.6783193;     28.5358658;      0.7206336;      0.1146825;      0.0519026;      0.0264703;      0.0028274;      0.0227213;     25.2536068;      4.0188918;      1.8188550;      0.9276152;      0.0990839;      0.7962376;     20.1181374;      0.9961873;      0.1585345;      0.0717490;      0.0365919;      0.0039086;      0.0314094;     15.7789307;      3.5502596
        2010;           1;    114.2286148;      1.8634959;      0.3056359;      0.1400969;      0.1790632;      0.0362432;      0.0676554;     74.9036713;      1.1439470;      0.1911260;      0.0882724;      0.1526328;      0.0334200;      0.0449682;     15.2722425;      2.5516241;      1.1784794;      2.0377209;      0.4461734;      0.6003477;    266.0273438;      5.6233001;      0.9395181;      0.4339208;      0.7502969;      0.1642828;      0.2210504;     55.2305946;     46.9460068;     10.8214340;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     10.6113758;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      8.3226480;      1.8725959;     28.5035095;      0.7195489;      0.1145099;      0.0518245;      0.0264305;      0.0028232;      0.0226871;     25.2442207;      4.0173979;      1.8181790;      0.9272705;      0.0990470;      0.7959418;     21.9126549;      1.0846430;      0.1726115;      0.0781199;      0.0398411;      0.0042557;      0.0341984;     17.1863976;      3.8669395
        2010;           2;    114.1639709;      1.8607078;      0.3051737;      0.1398841;      0.1787349;      0.0361732;      0.0675493;     74.7507172;      1.1416110;      0.1907357;      0.0880922;      0.1523211;      0.0333518;      0.0448764;     15.2722416;      2.5516241;      1.1784794;      2.0377207;      0.4461734;      0.6003476;    110.5111694;      2.3359909;      0.3902878;      0.1802562;      0.3116829;      0.0682452;      0.0918272;     22.9434967;     19.5019722;     10.9231873;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      4.4664211;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      3.5030754;      0.7881920;     28.4900646;      0.7190968;      0.1144380;      0.0517919;      0.0264139;      0.0028214;      0.0226729;     25.2402668;      4.0167680;      1.8178942;      0.9271252;      0.0990315;      0.7958171;      9.1352072;      0.4521080;      0.0719490;      0.0325624;      0.0166068;      0.0017739;      0.0142548;      7.1648688;      1.6120957
        2010;           3;    113.9576416;      1.8518317;      0.3037021;      0.1392066;      0.1776900;      0.0359503;      0.0672116;     74.2638855;      1.1341759;      0.1894935;      0.0875184;      0.1513291;      0.0331346;      0.0445841;     15.2722406;      2.5516238;      1.1784793;      2.0377207;      0.4461734;      0.6003476;    351.7384338;      7.4350653;      1.2422204;      0.5737253;      0.9920343;      0.2172130;      0.2922704;     73.0252914;     62.0714989;     11.2461176;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     14.6918764;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     11.5230417;      2.5926845;     28.4476357;      0.7176558;      0.1142087;      0.0516881;      0.0263609;      0.0028158;      0.0226274;     25.2272587;      4.0146980;      1.8169571;      0.9266472;      0.0989805;      0.7954068;     29.1320362;      1.4410224;      0.2293261;      0.1037876;      0.0529316;      0.0056539;      0.0454349;     22.8486557;      5.1409478
        2010;           4;    113.7471695;      1.8428060;      0.3022058;      0.1385177;      0.1766279;      0.0357238;      0.0668682;     73.7692108;      1.1266210;      0.1882313;      0.0869355;      0.1503210;      0.0329139;      0.0442872;     15.2722397;      2.5516236;      1.1784792;      2.0377207;      0.4461734;      0.6003476;    357.4050293;      7.5548449;      1.2622328;      0.5829681;      1.0080161;      0.2207123;      0.2969789;     74.2017441;     63.0714836;     11.5732002;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     15.4643602;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     12.1289101;      2.7290049;     28.4047642;      0.7161850;      0.1139746;      0.0515822;      0.0263069;      0.0028100;      0.0225811;     25.2135506;      4.0125160;      1.8159699;      0.9261438;      0.0989267;      0.7949746;     29.7518616;      1.4708825;      0.2340781;      0.1059382;      0.0540284;      0.0057711;      0.0463764;     23.3347931;      5.2503285
        2010;           5;    113.4779205;      1.8313030;      0.3002989;      0.1376397;      0.1752751;      0.0354354;      0.0664307;     73.1392365;      1.1169999;      0.1866238;      0.0861931;      0.1490373;      0.0326328;      0.0439090;     15.2722397;      2.5516236;      1.1784792;      2.0377204;      0.4461734;      0.6003475;    455.1550293;      9.6210890;      1.6074524;      0.7424093;      1.2837076;      0.2810769;      0.3782023;     94.4958572;     80.3214798;     11.9880581;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     20.5517864;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     16.1190491;      3.6267865;     28.3506241;      0.7143031;      0.1136751;      0.0514467;      0.0262378;      0.0028026;      0.0225217;     25.1953201;      4.0096149;      1.8146569;      0.9254742;      0.0988552;      0.7943999;     38.0924072;      1.8818637;      0.2994822;      0.1355385;      0.0691246;      0.0073836;      0.0593345;     29.8764019;      6.7221904
        2010;           6;    113.1910095;      1.8190975;      0.2982756;      0.1367082;      0.1738406;      0.0351296;      0.0659665;     72.4714432;      1.1068012;      0.1849198;      0.0854061;      0.1476766;      0.0323348;      0.0435081;     15.2722387;      2.5516236;      1.1784792;      2.0377204;      0.4461734;      0.6003475;    482.4821167;     10.1987314;      1.7039624;      0.7869830;      1.3607804;      0.2979525;      0.4009093;    100.1693039;     85.1439056;     12.4258709;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     22.7811298;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     17.8675537;      4.0202003;     28.2936935;      0.7122964;      0.1133557;      0.0513021;      0.0261641;      0.0027947;      0.0224585;     25.1750927;      4.0063958;      1.8132000;      0.9247311;      0.0987758;      0.7937620;     40.6528740;      2.0067449;      0.3193559;      0.1445329;      0.0737117;      0.0078736;      0.0632720;     31.8846073;      7.1740370
        2010;           7;    113.1603622;      1.8177958;      0.2980598;      0.1366089;      0.1736877;      0.0350970;      0.0659170;     72.4002914;      1.1057146;      0.1847383;      0.0853222;      0.1475316;      0.0323031;      0.0434653;     15.2722387;      2.5516236;      1.1784792;      2.0377207;      0.4461734;      0.6003475;     51.4070015;      1.0866436;      0.1815520;      0.0838506;      0.1449870;      0.0317459;      0.0427157;     10.6727343;      9.0718241;     12.4724722;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4509494;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9223133;      0.4325205;     28.2875957;      0.7120812;      0.1133215;      0.0512866;      0.0261562;      0.0027939;      0.0224517;     25.1729107;      4.0060492;      1.8130429;      0.9246510;      0.0987672;      0.7936933;      4.3594484;      0.2151765;      0.0342435;      0.0154978;      0.0079039;      0.0008443;      0.0067844;      3.4191759;      0.7693146
        2010;           8;    113.1483536;      1.8172861;      0.2979753;      0.1365700;      0.1736279;      0.0350842;      0.0658976;     72.3724365;      1.1052892;      0.1846672;      0.0852894;      0.1474748;      0.0322907;      0.0434486;     15.2722397;      2.5516236;      1.1784792;      2.0377207;      0.4461733;      0.6003476;     20.1230011;      0.4253610;      0.0710676;      0.0328229;      0.0567544;      0.0124268;      0.0167208;      4.1777859;      3.5511179;     12.4907093;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.9615330;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.7541436;      0.1696823;     28.2852077;      0.7119969;      0.1133081;      0.0512806;      0.0261531;      0.0027936;      0.0224490;     25.1720581;      4.0059133;      1.8129814;      0.9246196;      0.0987639;      0.7936664;      1.7077025;      0.0842870;      0.0134135;      0.0060707;      0.0030960;      0.0003307;      0.0026575;      1.3393744;      0.3013593
        2010;           9;    113.0939560;      1.8149779;      0.2975927;      0.1363938;      0.1733568;      0.0350264;      0.0658099;     72.2462921;      1.1033628;      0.1843454;      0.0851408;      0.1472178;      0.0322344;      0.0433729;     15.2722397;      2.5516238;      1.1784793;      2.0377207;      0.4461734;      0.6003476;     91.1376572;      1.9264723;      0.3218672;      0.1486558;      0.2570423;      0.0562812;      0.0757291;     18.9213123;     16.0831165;     12.5732441;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      4.3876123;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      3.4412649;      0.7742846;     28.2744236;      0.7116151;      0.1132473;      0.0512531;      0.0261390;      0.0027921;      0.0224370;     25.1681557;      4.0052919;      1.8127002;      0.9244763;      0.0987486;      0.7935433;      7.7374945;      0.3818402;      0.0607665;      0.0275015;      0.0140257;      0.0014982;      0.0120393;      6.0686235;      1.3654404
        2010;          10;    121.5690613;      1.8955407;      0.3131737;      0.1437069;      0.1933358;      0.0397551;      0.0699073;     80.3660736;      1.1855705;      0.2001882;      0.0925723;      0.1672572;      0.0369695;      0.0475222;     14.7521267;      2.4909539;      1.1518826;      2.0811913;      0.4600138;      0.5913215;    439.5087891;      8.9739647;      1.5152887;      0.7007095;      1.2660234;      0.2798341;      0.3597108;     91.2474976;     77.5603790;     12.9744015;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     19.5590725;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     15.3404493;      3.4516015;     28.2285805;      0.7099702;      0.1129855;      0.0511346;      0.0260786;      0.0027856;      0.0223851;     25.1507568;      4.0025229;      1.8114471;      0.9238372;      0.0986803;      0.7929947;     33.3551559;      1.6449165;      0.2617741;      0.1184728;      0.0604210;      0.0064539;      0.0518637;     26.1609077;      5.8862047
        2010;          11;    121.9116211;      1.8937001;      0.3129890;      0.1436294;      0.1936887;      0.0398558;      0.0698933;     80.4667740;      1.1848495;      0.2001816;      0.0925754;      0.1676512;      0.0370745;      0.0475434;     14.7247038;      2.4877551;      1.1504804;      2.0834832;      0.4607435;      0.5908456;    299.4668274;      6.1031985;      1.0311421;      0.4768592;      0.8635768;      0.1909722;      0.2448978;     62.1730537;     52.8470955;     13.2471819;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     13.6099796;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     10.6744947;      2.4017615;     28.1976585;      0.7088507;      0.1128074;      0.0510540;      0.0260375;      0.0027812;      0.0223498;     25.1386375;      4.0005941;      1.8105742;      0.9233920;      0.0986328;      0.7926126;     22.7116261;      1.1194890;      0.1781569;      0.0806296;      0.0411211;      0.0043924;      0.0352971;     17.8130398;      4.0079341
        2010;          12;    121.7608337;      1.8874058;      0.3119352;      0.1431436;      0.1929006;      0.0396856;      0.0696491;     80.1057587;      1.1795336;      0.1992835;      0.0921601;      0.1668990;      0.0369082;      0.0473301;     14.7247047;      2.4877551;      1.1504804;      2.0834832;      0.4607435;      0.5908456;    260.8341064;      5.3158550;      0.8981196;      0.4153419;      0.7521709;      0.1663358;      0.2133048;     54.1524086;     46.0295486;     13.4842405;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     12.1254683;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      9.5101719;      2.1397889;     28.1708412;      0.7078722;      0.1126517;      0.0509835;      0.0260015;      0.0027774;      0.0223190;     25.1278324;      3.9988747;      1.8097960;      0.9229951;      0.0985904;      0.7922719;     19.8607903;      0.9785464;      0.1557271;      0.0704784;      0.0359439;      0.0038394;      0.0308532;     15.5770903;      3.5048456
        2011;           1;    121.5967255;      1.8805704;      0.3107908;      0.1426160;      0.1920450;      0.0395009;      0.0693840;     79.7139053;      1.1737638;      0.1983087;      0.0917093;      0.1660826;      0.0367277;      0.0470986;     14.7247047;      2.4877551;      1.1504804;      2.0834835;      0.4607435;      0.5908456;    283.1113586;      5.7698698;      0.9748259;      0.4508153;      0.8164122;      0.1805422;      0.2315226;     58.7774429;     49.9608269;     13.7409325;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     13.4742022;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     10.5680027;      2.3778007;     28.1418934;      0.7068067;      0.1124821;      0.0509067;      0.0259624;      0.0027732;      0.0222854;     25.1158199;      3.9969633;      1.8089308;      0.9225539;      0.0985432;      0.7918931;     21.6346531;      1.0654355;      0.1695548;      0.0767365;      0.0391356;      0.0041803;      0.0335928;     16.9683571;      3.8178804
        2011;           2;    121.5284271;      1.8777295;      0.3103152;      0.1423968;      0.1916896;      0.0394241;      0.0692738;     79.5511246;      1.1713669;      0.1979037;      0.0915220;      0.1657435;      0.0366527;      0.0470024;     14.7247057;      2.4877553;      1.1504805;      2.0834835;      0.4607435;      0.5908456;    117.6080780;      2.3968780;      0.4049552;      0.1872745;      0.3391481;      0.0749995;      0.0961775;     24.4169025;     20.7543678;     13.8474379;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      5.6621289;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      4.4408855;      0.9991993;     28.1298714;      0.7063626;      0.1124114;      0.0508748;      0.0259461;      0.0027715;      0.0222714;     25.1107655;      3.9961588;      1.8085668;      0.9223682;      0.0985234;      0.7917338;      9.0197134;      0.4441018;      0.0706749;      0.0319858;      0.0163127;      0.0017425;      0.0140024;      7.0742850;      1.5917143
        2011;           3;    121.3104477;      1.8686851;      0.3088010;      0.1416987;      0.1905581;      0.0391799;      0.0689231;     79.0330276;      1.1637380;      0.1966148;      0.0909260;      0.1646640;      0.0364140;      0.0466963;     14.7247066;      2.4877553;      1.1504805;      2.0834835;      0.4607435;      0.5908457;    374.3267212;      7.6288610;      1.2889043;      0.5960632;      1.0794513;      0.2387109;      0.3061168;     77.7148972;     66.0576706;     14.1854277;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     18.5317802;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     14.5347290;      3.2703142;     28.0919952;      0.7049471;      0.1121862;      0.0507728;      0.0258941;      0.0027659;      0.0222267;     25.0942326;      3.9935279;      1.8073760;      0.9217610;      0.0984585;      0.7912126;     28.7678413;      1.4155037;      0.2252651;      0.1019496;      0.0519943;      0.0055538;      0.0446304;     22.5630131;      5.0766783
        2011;           4;    121.0880966;      1.8594886;      0.3072614;      0.1409890;      0.1894082;      0.0389316;      0.0685665;     78.5065842;      1.1559863;      0.1953052;      0.0903203;      0.1635672;      0.0361714;      0.0463853;     14.7247057;      2.4877553;      1.1504805;      2.0834835;      0.4607435;      0.5908456;    380.3571167;      7.7517605;      1.3096685;      0.6056657;      1.0968412;      0.2425565;      0.3110483;     78.9668808;     67.1218567;     14.5277214;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     19.4122543;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     15.2252989;      3.4256926;     28.0537930;      0.7035023;      0.1119562;      0.0506687;      0.0258410;      0.0027602;      0.0221812;     25.0769062;      3.9907699;      1.8061279;      0.9211245;      0.0983905;      0.7906662;     29.3842468;      1.4448353;      0.2299329;      0.1040622;      0.0530717;      0.0056689;      0.0455552;     23.0464687;      5.1854553
        2011;           5;    120.8036346;      1.8477683;      0.3052994;      0.1400846;      0.1879435;      0.0386155;      0.0681121;     77.8361588;      1.1461145;      0.1936373;      0.0895490;      0.1621703;      0.0358625;      0.0459892;     14.7247057;      2.4877553;      1.1504805;      2.0834835;      0.4607435;      0.5908456;    484.3846130;      9.8718624;      1.6678623;      0.7713150;      1.3968269;      0.3088956;      0.3961198;    100.5642853;     85.4796448;     14.9618120;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     25.6498604;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     20.1175365;      4.5264459;     28.0056610;      0.7016538;      0.1116621;      0.0505356;      0.0257731;      0.0027530;      0.0221229;     25.0539989;      3.9871242;      1.8044782;      0.9202830;      0.0983007;      0.7899439;     37.6289139;      1.8485388;      0.2941787;      0.1331383;      0.0679005;      0.0072528;      0.0582838;     29.5128727;      6.6403966
